"","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","PCconnall","net_id"
"184",-0.355712598423838,0.398172105825952,0.1839014373512,-0.712156248518745,-0.166953670071724,0.924084556439431,"184"
"185",0.477660433502633,-0.799220466826407,-0.334846196954589,-0.271572971577762,0.0280928703941302,1.02643845806831,"185"
"187",0.332906907596058,0.874173138678988,0.185687682498018,-0.271297722782935,0.16204456933823,1.00466237999825,"187"
"188",-0.256595761262924,-0.510585477625405,0.0114922640860219,-1.19085046780183,0.0829285150968979,1.323507824712,"188"
"189",-0.792206446291163,-0.00729822206075204,0.427545301575926,-0.8029917656513,-0.302464055953613,1.24367181496481,"189"
"190",0.604282117204844,-0.201961009552168,-0.0335212387325707,-0.0357615077085449,0.0709951489292295,0.642952561705867,"190"
"191",0.652074740728549,-0.504688959090722,-0.214401314441156,0.161968416683226,-0.0325602000278167,0.867856135074875,"191"
"192",0.545356028113913,2.46747113103446,0.796504459369299,0.614525374579057,0.0878556456228861,2.72132438054584,"192"
"194",-0.335084389349312,-0.364925604107337,0.115457315593006,-1.14174308898728,-0.0101221364069328,1.24998494996472,"194"
"195",0.724316827346878,1.1462878279814,0.604862769645953,0.348821494003149,0.131426211583236,1.5308229501904,"195"
"196",0.289138195343264,1.7179132141133,0.729934164828182,0.270547773508588,-0.0905878858446472,1.91024418727741,"196"
"198",1.38520365379073,-1.27792996642594,-0.840198130016581,1.28156643595063,-0.0792844648883888,2.43033446574248,"198"
"199",-0.411107938910962,-0.0894325311515424,0.285076339902429,-1.04921507821064,0.00289727533657373,1.16582035888249,"199"
"200",-0.0509881211326702,-0.90741550386735,-0.265178466229267,-1.03230001185052,0.126631882282254,1.406414324509,"200"
"201",-0.085274237997282,-0.568827730529248,-0.0612729547009462,-0.999529431183617,0.0303398364637805,1.15523618673488,"201"
"202",0.160575076208886,-0.722871222643883,-0.293379311130637,-0.532690636978503,-0.0714228115929902,0.960863732568802,"202"
"204",0.12072703951216,-0.667881742665345,-0.254379729071892,-0.816880323187051,0.0693755893946213,1.09428356545815,"204"
"205",0.338147118526809,-0.363112731619864,-0.0533516212783887,-0.329177200977165,-0.0126485889339071,0.597961822837074,"205"
"207",-0.422563391223736,0.697609663982714,-0.483567460749448,-0.871754178259082,0.0239719549146272,1.28824941448263,"207"
"209",0.428184673431138,-0.664364110434137,-0.387978540585757,-0.318781325412139,0.0422125543663761,0.93736469259674,"209"
"210",1.03709564183876,-1.03116891209845,-0.611188140570291,0.613954618132364,0.002849545627287,1.69981647003709,"210"
"211",0.598900069257545,1.47757055046401,0.767125233369047,0.300136947028401,0.0952300273022514,1.79708878280909,"211"
"212",-0.0315777079667257,-0.450764637677126,-0.00947803144775283,-1.12466351561934,0.138317765444675,1.21994900340285,"212"
"213",0.644141406915444,-0.0896393885430488,-0.0660563692788204,0.0195289872171503,0.0945324241680965,0.660783305300992,"213"
"214",-0.163326775727976,-0.852639699134024,-0.199112545672938,-0.970814818617009,-0.0754693948942092,1.31965637181256,"214"
"215",0.302661352744673,-0.349940859198128,-0.0362243929174666,-0.394016565475795,-0.015365378165368,0.608982639111579,"215"
"216",0.637525908938158,0.048880279934238,0.0709569980338248,0.190603367513087,0.00465773133968661,0.67098047667008,"216"
"220",0.67596608826453,1.34104039683935,0.698159097909125,0.29491430474138,0.145568318739992,1.68846386013851,"220"
"221",0.316516290123134,0.482733028946506,0.425249392785255,-0.260456715497541,0.0386651778446953,0.76379544502369,"221"
"222",0.482422813626155,-0.40619237504869,-0.114466897241745,-0.0761925426676522,-0.0417055534827106,0.646816313931772,"222"
"223",0.498429691311598,-0.986241858083111,-0.473345031179414,-0.291966875724649,0.0358349326060095,1.23761442997152,"223"
"224",0.255214888814821,0.870922446584657,0.657082801828051,-0.285090277250346,0.0732087530296385,1.15846205962854,"224"
"225",0.00486115684363617,-0.578098942699424,-0.0889401973179595,-1.01615324811369,0.0794486865433481,1.17516462444224,"225"
"227",0.325659624202023,1.64714778074361,0.737079142366587,0.236649713771752,-0.0579698973483486,1.84981060127319,"227"
"230",0.234906843856619,-0.546562971138836,-0.131445305196085,-0.68917865262028,0.0969005241237942,0.924957891891222,"230"
"232",0.300928508770495,0.961946516387337,0.473514034474451,0.040644107907316,-0.0750297338208502,1.11686884328002,"232"
"233",-0.166547507250005,-0.551624462651682,-0.172701205698688,-1.08981859134515,0.0424550478158653,1.24553615746124,"233"
"234",-0.220231605756655,-0.251942545101494,0.0947830010934734,-1.00129384220602,-0.0233225071633434,1.06023305045765,"234"
"235",-0.40201823283166,-0.356919464865771,0.134185531042192,-1.23817999578339,0.0433273245202859,1.35719669896389,"235"
"236",-0.489627424730605,0.244108774879634,0.344436662419044,-0.101009518652504,-0.794890382893506,1.02956999136286,"236"
"237",-0.36184854383471,-0.416075935666777,0.103129032800636,-0.810743739048111,-0.339122147710393,1.04259215026591,"237"
"238",0.654347645889198,-1.07460075568,-0.535128661657744,-0.0754448832062856,0.033534817325168,1.36971413977202,"238"
"239",0.371432077861012,-0.351354595096716,-0.0563795149732038,-0.452450924744279,0.0809117801675387,0.689818124682276,"239"
"240",-0.06312642504862,1.45126373063041,0.677079666248556,0.244001876747841,-0.421315052273252,1.67500194774766,"240"
"242",0.721024392329567,0.193481992716747,0.158041962904889,0.322641907203113,0.0219344770822605,0.828774782101404,"242"
"243",0.155107138459701,-0.431586153855785,-0.0433241909377658,-0.621132982213822,-0.0255491267337628,0.773731709051848,"243"
"244",-0.299747561453445,-0.760652153265638,-0.112187589013882,-1.03523107701567,-0.126951306949663,1.32997983862498,"244"
"247",0.774996492580521,2.25221048213527,1.18170001823491,0.555238875526709,0.203515030191558,2.72381995162282,"247"
"248",0.711210497997083,2.24531452193595,1.19548287407336,0.585498861867914,0.129324231545488,2.70849970485394,"248"
"249",0.847066498311011,-1.17670828090837,-0.642449086986678,0.331960613329731,-0.0275145812175484,1.6204504809685,"249"
"250",0.244917033269193,-0.387151730049689,-0.0440215993758159,-0.638389770461463,0.0839677342046769,0.791454860301434,"250"
"252",0.512136547344953,1.12334883054896,0.650710611795745,0.449479521155686,-0.115365024221639,1.47070108019193,"252"
"253",-0.0209447840719228,-0.884463810032046,-0.255469272924539,-0.935172362379422,0.0256231073317728,1.31270078678748,"253"
