net_id,lagoslakeid,vert_btwn_centr_norm
9,157456,0.002670226
9,157214,0.001780547
9,158476,0.219117778
9,154841,0.033280249
9,157458,0.011514258
9,159570,0.004446807
9,154861,0.030745676
9,155322,0.014191624
9,158804,0.002669036
9,154413,0.005334502
9,157943,0.007985689
9,154459,0.001780547
9,156388,0.001780151
9,158207,0.004444427
9,155604,0.016828928
9,155686,0.004444427
9,156500,0.015907121
9,158723,0.001780151
9,156322,0.032419129
9,156937,0.007101563
9,157052,0.001780151
9,157615,0.010648775
9,157090,0.002669036
9,155461,0.003557128
9,159179,0.001780151
9,159754,0.002669829
9,159971,0.002669036
9,157247,0.001780151
9,159615,0.001780151
9,159142,0.008869021
9,155823,0.001780151
9,158402,0.001780151
9,155139,0.001780151
9,158253,0.002669036
9,159575,0.002669036
9,156380,0.001780547
9,155404,0.002669829
9,154485,0.002669036
9,156651,0.001780151
9,158777,0.001780151
9,156800,0.003557128
9,158649,0.001780151
9,155504,0.001780151
9,158633,0.004444427
9,158628,0.007985689
9,156568,0.002669829
9,159495,0.023784129
9,156960,0.001780151
9,156306,0.00710434
9,154757,0.040140651
9,156217,0.001780547
9,154456,0.001780547
9,156002,0.001780151
9,158725,0.004444427
9,159577,0.001780151
9,157084,0.002669036
9,157684,0.001780151
9,157293,0.002669036
9,155373,0.001780151
9,159157,0.006216644
9,155932,0.001780547
9,154759,0.005330932
9,158127,0.001780151
9,159755,0.002669829
9,156428,0.002669829
9,156934,0.001780151
9,156601,0.003558318
9,157382,0.001780151
9,155775,0.002669036
9,158066,0.007996398
9,154597,0.001780151
9,158609,0.002669036
9,159240,0.002669036
9,159990,0.012394418
9,156539,0.001780151
9,156686,0.002669036
9,155374,0.008869021
9,155377,0.001780151
9,158709,0.003558318
9,158221,0.001780547
9,159862,0.001780547
9,159295,0.249518306
9,158990,0.001780151
9,159185,0.015036482
9,157617,0.004446807
9,155150,0.003558318
9,157752,0.001780151
9,154429,0.005334502
9,155023,0.003558318
9,159516,0.001780151
9,157294,0.001780151
9,158208,0.001780151
9,160017,0.004444427
9,155607,0.001931009
9,159613,0.002669036
9,159871,0.001780151
9,157764,0.003557128
9,155059,0.001780151
9,155632,0.001780151
9,154723,0.003558318
9,156943,0.001780151
9,159992,0.003558318
9,154589,0.001780151
9,158278,0.001780151
10,10250,0.019379506
10,67627,0.003006383
10,6559,0.006005687
10,92525,0.012745695
10,10232,0.002256204
10,6433,0.001504325
10,112030,0.106614185
10,106875,0.003756563
10,48922,0.006751619
10,126846,0.003007516
10,67558,0.003006383
10,97634,0.004506177
10,77865,0.001504325
10,25928,0.001504608
10,19546,0.001504325
10,86339,0.003758263
10,140303,0.001504325
10,65466,0.002255637
10,7270,0.006005687
10,126777,0.001504325
10,95645,0.001504325
10,15330,0.002255637
10,92523,0.001504325
10,136158,0.001504325
10,76804,0.005255224
10,138247,0.002255637
10,83221,0.002256204
10,60340,0.001504325
10,9406,0.002255637
10,141775,0.001504325
10,111044,0.002255637
10,72585,0.005255224
10,33179,0.005258056
10,68571,0.003758829
10,84257,0.003756563
10,65488,0.005255224
10,130953,0.001504325
10,68543,0.001504325
10,36352,0.017902368
10,66531,0.001504608
10,54148,0.002255637
10,73722,0.003756563
10,40571,0.004506177
10,6914,0.002256204
10,131013,0.021656949
10,95587,0.008248581
10,37427,0.002255637
10,6396,0.001504325
10,70648,0.002256204
10,44813,0.001504325
10,24854,0.003006383
10,7399,0.002255637
10,55143,0.001504608
10,64426,0.001504325
10,90461,0.036872659
10,97731,0.001504325
10,41727,0.003756563
10,1,0.002255637
10,119324,0.002255637
10,10218,0.001504325
10,100678,0.002255637
10,135111,0.002255637
10,62314,0.006003705
10,98646,0.001504325
10,19593,0.002255637
10,17407,0.001504325
10,99685,0.001504325
10,38404,0.001504325
10,24892,0.002255637
10,63421,0.001504325
10,81050,0.003006383
10,9389,0.002256204
10,120417,0.003007516
10,7131,0.006005687
10,12291,0.001504608
10,74711,0.001504325
10,28965,0.002255637
10,21684,0.012726438
10,57195,0.003006383
10,96583,0.003007233
10,6580,0.003007516
10,23850,0.002255637
10,53151,0.004506177
10,38468,0.001504325
10,59287,0.003758263
10,75787,0.001504608
10,43831,0.001504325
10,24857,0.003756563
10,90475,0.00750718
10,106853,0.001504325
10,123549,0.003756563
10,118217,0.004507593
10,67561,0.004506177
10,106932,0.001504325
10,122464,0.003007516
10,66595,0.002255637
10,130939,0.001504325
10,21653,0.001504325
10,85301,0.001504325
10,132068,0.001504608
10,89459,0.003006383
10,46770,0.004506177
10,52078,0.005255224
10,39566,0.001504608
10,32170,0.003006383
10,121434,0.038376983
10,24855,0.002255637
10,135170,0.006008519
10,6436,0.001504608
10,100639,0.002255637
10,19530,0.001504608
10,58234,0.003756563
10,29010,0.007498967
10,62330,0.027463268
10,89535,0.01716918
10,55132,0.002255637
10,110959,0.002255637
10,70609,0.001504325
10,13293,0.003007516
10,128925,0.001504325
10,125637,0.001504325
10,84222,0.003756563
10,97650,0.001504325
10,48893,0.001504325
10,12362,0.001504325
10,28964,0.001504325
10,63401,0.003756563
10,7236,0.002255637
10,62311,0.002255637
10,82078,0.003006383
10,75802,0.016428911
10,7104,0.003006383
10,135191,0.001504325
10,47865,0.004507593
10,21646,0.002255637
10,63402,0.001504325
10,3,0.001504325
10,6687,0.001504608
10,72665,0.001504325
10,27029,0.002255637
10,77888,0.002255637
10,6409,0.004508726
10,86277,0.001504325
10,85216,0.001504325
10,36269,0.002256204
10,79002,0.003757696
10,58295,0.001504325
10,50979,0.001504325
10,72591,0.002255637
10,84235,0.001504325
10,17379,0.066604307
10,14305,0.001504325
10,7162,0.002255637
10,7245,0.011988152
10,128891,0.005255224
10,94596,0.020172448
10,23862,0.002256487
10,51064,0.001504325
10,125691,0.001504325
10,6499,0.003008083
10,115061,0.001504325
10,16344,0.002256487
10,60239,0.001504325
10,32182,0.001504325
10,58232,0.002255637
10,7323,0.001504325
10,39482,0.002256487
10,12283,0.001504325
10,6891,0.007498967
10,46782,0.001504608
10,128929,0.003006383
10,45785,0.001504325
10,6873,0.014240958
10,43737,0.001504608
10,11235,0.008997628
10,122534,0.006751619
10,125698,0.005255224
10,139196,0.001504325
10,139176,0.002255637
10,44792,0.001504325
10,6978,0.006755584
10,6530,0.014978111
10,125638,0.001504608
10,93541,0.008995079
10,12282,0.004509292
10,68560,0.004506177
10,7318,0.002255637
10,126858,0.001504608
10,95558,0.001504325
10,111991,0.002256204
10,115040,0.002256204
10,73723,0.001504325
10,65472,0.046297909
10,111031,0.012714544
10,62401,0.003006383
10,103763,0.003006383
10,59265,0.008245749
10,56159,0.021651851
10,24871,0.001504325
10,98673,0.003756563
10,42724,0.003756563
10,73646,0.002255637
10,47867,0.009753471
10,82096,0.001504608
10,6856,0.003756563
10,121494,0.003006383
10,77935,0.001504325
10,108917,0.001504325
10,23879,0.009737613
10,67623,0.001504325
10,7379,0.001504608
10,108900,0.004509575
10,107841,0.102029847
10,124619,0.001504608
10,118216,0.006003705
10,59370,0.005256923
10,105867,0.001504325
10,7151,0.05458019
10,52038,0.001504325
10,64463,0.003007799
10,29009,0.002256204
10,80022,0.005255224
10,84223,0.045580579
10,65487,0.001504325
10,7307,0.008248581
10,122456,0.023062439
10,57171,0.001504325
10,23863,0.001504325
10,20610,0.037124701
10,74793,0.001504325
10,79995,0.003006383
10,6788,0.009753188
10,43779,0.002256204
10,46775,0.002256204
10,53130,0.002255637
10,43782,0.002255637
10,83139,0.001504325
10,81089,0.001504325
10,83145,0.002255637
10,6756,0.006003705
10,52077,0.001504325
10,87424,0.002255637
10,92570,0.001504325
10,11257,0.026731212
10,122472,0.003006383
10,28993,0.003007233
10,6543,0.009737613
10,135102,0.003006383
10,133079,0.008245749
10,9378,0.003756563
10,7090,0.001504608
10,68637,0.002255637
10,39567,0.001504325
10,33159,0.002256204
10,49938,0.006007386
10,116145,0.005259755
10,125625,0.003006383
10,118173,0.009737613
10,74717,0.002255637
10,126778,0.001504325
10,31100,0.001504325
10,41648,0.003006383
10,129999,0.001504608
10,98686,0.006007103
10,62348,0.002255637
10,71587,0.001504325
10,85218,0.001504325
10,54218,0.001504608
10,29020,0.001504325
10,106841,0.003756563
10,138227,0.004506177
10,127876,0.003756563
10,43764,0.003008083
10,77874,0.001504325
10,86349,0.005260038
10,67624,0.004506177
10,83142,0.001504325
10,36293,0.005255224
10,107832,0.005255224
10,106922,0.001504325
10,93569,0.002255637
10,64520,0.001504608
10,7241,0.001504325
10,137087,0.001504325
10,42718,0.002255637
10,62317,0.002255637
10,52051,0.001504325
10,85213,0.001504325
10,41640,0.001504325
11,131298,0.098997627
11,109658,0.01553361
11,3324,0.039226074
11,3495,0.041649007
11,28705,0.200736063
11,4195,0.015847956
11,121129,0.010592382
11,125339,0.013209573
11,101437,0.013209573
11,122211,0.010592382
11,315255,0.124148795
11,98420,0.085590263
11,482,0.093040957
11,50697,0.102794496
11,542,0.010592382
11,87067,0.150947628
11,63166,0.015830296
11,106569,0.015830296
11,113754,0.013223701
11,315611,0.018443955
11,121156,0.015830296
11,90239,0.160314416
11,1909,0.069410302
11,47589,0.061795372
11,315375,0.141240005
11,124309,0.015830296
11,38159,0.093194597
11,38141,0.054427679
11,314564,0.018443955
11,103497,0.023650081
11,82849,0.154359512
11,28720,0.021075273
11,75520,0.013209573
11,22480,0.013209573
11,122192,0.018443955
11,27700,0.026242548
11,11054,0.013209573
11,66268,0.026242548
11,78711,0.013209573
11,90232,0.020739736
11,95337,0.015012644
11,3197,0.066761324
11,1746,0.01946646
11,61028,0.02105055
11,57961,0.158230553
11,9632,0.105353409
11,2743,0.076894549
11,33924,0.013209573
11,72335,0.056801164
11,315321,0.036658331
11,316209,0.011855062
11,89197,0.028827951
11,33941,0.015830296
11,4067,0.088991552
11,116884,0.013209573
11,132313,0.018443955
11,109671,0.07169902
11,105558,0.111832811
11,97375,0.096987935
11,16106,0.064726908
11,50692,0.021089401
11,103461,0.044248538
11,86042,0.02372072
11,315669,0.02105055
11,454,0.018443955
11,2165,0.054530107
11,9619,0.018443955
11,381,0.021052316
11,315741,0.021075273
11,104493,0.107481422
11,315378,0.041701986
11,34974,0.0593018
11,21411,0.026337911
11,313872,0.013209573
11,3734,0.091167246
11,50700,0.039098923
11,315478,0.014472253
11,127121,0.078492767
11,14073,0.03140629
11,123251,0.018482806
11,82877,0.03140629
11,140556,0.013209573
11,22456,0.015830296
11,9635,0.015830296
11,584,0.052209601
11,57956,0.206980588
11,111748,0.013209573
11,314877,0.013209573
11,120059,0.056801164
11,2255,0.026344975
11,116877,0.044297985
11,86002,0.023650081
11,105596,0.013209573
11,51795,0.026327315
11,315828,0.015830296
11,58991,0.085113447
11,133346,0.054639598
11,39213,0.159659235
11,461,0.013223701
11,80743,0.093568986
11,75546,0.079052584
11,20327,0.067587805
11,314196,0.044192026
11,49687,0.026242548
11,666,0.101577732
11,140539,0.012927015
11,127129,0.013209573
11,1333,0.028827951
11,8593,0.010705405
11,315250,0.010592382
11,79747,0.089777415
11,108606,0.013209573
11,38157,0.146771072
11,137403,0.152461078
11,88142,0.018443955
11,315251,0.015830296
11,130242,0.0593018
11,137417,0.013209573
11,134430,0.0950895
11,115860,0.028254005
11,106589,0.156265011
11,62048,0.015830296
11,9633,0.081489644
11,115872,0.015830296
11,69325,0.109639456
11,314988,0.015830296
11,118996,0.028912718
11,43488,0.054293464
11,107612,0.026242548
13,1682,0.041137794
13,65584,0.146970922
13,18563,0.024893639
13,128832,0.033156359
13,1515,0.041348757
13,106946,0.110755599
13,174,0.088182553
13,127784,0.406771914
13,14441,0.064976618
13,3779,0.016666081
13,95663,0.03322668
13,3869,0.024893639
13,4197,0.016701241
13,120457,0.072782251
13,48989,0.008930769
13,91567,0.012394079
13,40643,0.140466228
13,101803,0.024893639
13,21775,0.016666081
13,48990,0.041278436
13,1676,0.05748743
13,48984,0.033050877
13,123608,0.024893639
13,775,0.024893639
13,119350,0.327168524
13,73766,0.012394079
13,54240,0.041454239
13,3089,0.118139306
13,131962,0.024893639
13,62425,0.016666081
13,81120,0.016666081
13,1973,0.111318167
13,3824,0.016666081
13,122,0.016701241
13,56241,0.096480433
13,3229,0.081115291
13,130914,0.02496396
13,73818,0.016666081
13,96678,0.016666081
13,119369,0.016666081
13,64565,0.033050877
13,134050,0.016701241
13,3327,0.016666081
13,97761,0.016666081
13,85315,0.016666081
13,816,0.125452692
14,457272,0.120535714
14,457411,0.146329365
14,457198,0.09077381
14,456903,0.146329365
14,457118,0.09077381
14,457414,0.245535714
14,457191,0.09077381
14,457397,0.267857143
14,457271,0.146329365
14,456953,0.119047619
14,456954,0.864087302
14,457054,0.119047619
15,149022,0.009131425
15,147961,0.002617801
15,145593,0.007839679
15,146084,0.018245696
15,148240,0.007832818
15,148762,0.002617801
15,144753,0.002617801
15,148340,0.00522874
15,148055,0.002617801
15,144751,0.001302039
15,144285,0.002617801
15,148974,0.002617801
15,144854,0.00522874
15,144711,0.00522874
15,146158,0.002617801
15,148699,0.00522874
15,146895,0.00522874
15,147885,0.005232171
15,146720,0.002617801
15,148936,0.002617801
15,146604,0.007832818
15,147599,0.00522874
15,145742,0.002617801
15,145520,0.002617801
15,148103,0.002617801
15,147686,0.00522874
15,148330,0.002617801
15,144852,0.00522874
15,148938,0.002617801
15,144260,0.002617801
15,145939,0.002617801
15,148722,0.010430033
15,147946,0.002617801
15,144224,0.002617801
15,144527,0.002617801
15,145318,0.007832818
15,144662,0.002617801
15,145154,0.058473373
15,145447,0.048736388
15,148653,0.002617801
15,148135,0.002617801
15,146413,0.002617801
15,148082,0.002617801
15,146568,0.00522874
15,146689,0.002617801
15,145155,0.002617801
15,145750,0.002617801
15,148345,0.00522874
15,145271,0.002617801
15,145493,0.002617801
15,146189,0.002617801
15,148956,0.002617801
15,145523,0.002617801
15,148779,0.010430033
15,144597,0.002617801
15,145530,0.002617801
15,146371,0.028452718
15,147921,0.002617801
15,145863,0.002617801
15,145057,0.025869227
15,145051,0.002617801
15,148147,0.00522874
15,146174,0.005232171
15,145448,0.002617801
15,146561,0.002617801
15,144886,0.002617801
15,145926,0.002617801
15,146300,0.013020387
15,148683,0.002617801
15,145129,0.002617801
15,147109,0.002617801
15,146432,0.002617801
15,146839,0.002617801
15,146897,0.002617801
15,145757,0.002617801
15,145334,0.002617801
15,146172,0.002617801
15,147884,0.002617801
15,147888,0.061574935
15,145988,0.002617801
15,147394,0.002617801
15,144262,0.00522874
15,145965,0.002617801
15,148967,0.018214818
15,144628,0.002617801
15,144517,0.007832818
15,147547,0.002617801
15,144862,0.002617801
15,148348,0.007832818
15,148489,0.010440326
15,146936,0.002617801
15,146953,0.007832818
15,148238,0.058473373
15,147189,0.028418409
15,147521,0.002617801
15,145849,0.002617801
15,146801,0.002617801
15,147576,0.002617801
15,148490,0.026009895
15,145319,0.002617801
15,148376,0.002617801
15,148211,0.002617801
15,144881,0.002617801
15,146372,0.002617801
15,144949,0.002617801
15,146114,0.010430033
15,147984,0.002617801
15,146726,0.002617801
15,146575,0.002617801
15,145932,0.002617801
15,144247,0.00522874
15,144716,0.007839679
15,147614,0.002617801
15,148932,0.002617801
15,146762,0.002617801
15,147887,0.031111691
15,148926,0.002617801
15,148488,0.247788764
15,148151,0.007832818
15,148083,0.00522874
15,146603,0.002617801
15,148542,0.002617801
15,145285,0.00522874
15,144509,0.00522874
15,145650,0.002617801
15,144275,0.002617801
15,147986,0.002617801
15,147225,3.43E-06
15,145090,0.002617801
15,145123,0.002617801
15,148090,0.002617801
15,148344,0.002617801
15,148523,0.002617801
15,146567,0.002617801
15,144612,0.002617801
15,145688,0.002617801
15,147229,0.00522874
15,148519,0.002617801
15,148765,0.002617801
15,147176,0.002617801
15,148769,0.002617801
15,148320,0.00522874
15,145324,0.002617801
15,145956,0.010430033
16,151591,0.019898994
16,150869,0.005012531
16,150901,0.005012531
16,151577,0.005012531
16,149467,0.141371015
16,151289,0.009999874
16,150911,0.005012531
16,150743,0.005012531
16,151208,0.005012531
16,151296,0.152113953
16,151897,0.014962028
16,149711,0.019898994
16,151970,0.014962028
16,151178,0.009999874
16,150209,0.019898994
16,149372,0.005012531
16,150061,0.014962028
16,151224,0.005012531
16,151158,0.009999874
16,150434,0.005012531
16,150428,0.242603997
16,150478,0.014987217
16,149301,0.019898994
16,151936,0.034558759
16,149304,0.005012531
16,149366,0.005012531
16,149698,0.010012468
16,151890,0.005012531
16,150831,0.005012531
16,149371,0.005012531
16,149296,0.005012531
16,150796,0.014962028
16,151920,0.005012531
16,149376,0.019898994
16,151176,0.005012531
16,149329,0.005012531
16,149663,0.005012531
16,150208,0.014987217
16,151242,0.005012531
16,150464,0.005012531
16,150389,0.005012531
16,150861,0.009999874
16,149679,0.005012531
16,150430,0.005012531
16,150408,0.005012531
16,149719,0.005012531
16,150046,0.044306747
16,151213,0.009999874
16,151280,0.005012531
16,149400,0.005012531
16,149365,0.005012531
16,150469,0.005012531
16,149315,0.019898994
16,151558,0.005012531
16,151288,0.010012468
16,150001,0.005012531
16,151294,0.005012531
16,149681,0.058487928
16,151295,0.019898994
16,150785,0.005012531
16,149396,0.005012531
16,151269,0.005012531
16,150791,0.005012531
16,149391,0.010012468
16,150815,0.005012531
16,150872,0.009999874
17,231578,0.009049774
17,234124,0.009049774
17,232234,0.018017277
17,232222,0.009049774
17,235844,0.009049774
17,234188,0.244343891
17,234508,0.441875771
17,231653,0.009049774
17,232247,0.009049774
17,232242,0.009049774
17,232254,0.009049774
17,235213,0.009049774
17,235757,0.018058412
17,232872,0.009049774
17,235313,0.026902509
17,233427,0.150308515
17,232272,0.018017277
17,232201,0.018058412
17,232154,0.009049774
17,234546,0.009049774
17,234312,0.009049774
17,235839,0.018058412
17,232413,0.009049774
17,235161,0.009049774
17,235293,0.009049774
17,232986,0.009049774
17,235845,0.018017277
17,232780,0.009049774
17,232360,0.009049774
17,233545,0.026902509
17,235356,0.009049774
17,235181,0.009049774
17,234653,0.009049774
17,234183,0.009049774
18,223202,0.009755981
18,222221,0.009767966
18,220777,0.004889976
18,223192,0.004889976
18,220869,0.004889976
18,222323,0.004889976
18,221932,0.004889976
18,220892,0.004889976
18,223150,0.004889976
18,220707,0.004889976
18,223248,0.004889976
18,220726,0.014621986
18,221595,0.004889976
18,221580,0.004889976
18,221237,0.014598015
18,221519,0.004889976
18,222277,0.004889976
18,220824,0.004889976
18,221214,0.004889976
18,222079,0.009755981
18,223065,0.004889976
18,221339,0.009755981
18,221218,0.014598015
18,222430,0.004889976
18,223272,0.024210173
18,220827,0.009767966
18,221162,0.004889976
18,221084,0.004889976
18,222832,0.009755981
18,223324,0.004889976
18,221785,0.004889976
18,221888,0.004889976
18,220933,0.004889976
18,223043,0.014598015
18,222226,0.004889976
18,221947,0.03865238
18,221789,0.014598015
18,222473,0.004889976
18,223042,0.038664366
18,222250,0.004889976
18,220580,0.253367851
18,222411,0.004889976
18,222170,0.004889976
18,221531,0.004889976
18,221575,0.014598015
18,223241,0.004889976
18,223288,0.024210173
18,220586,0.028980296
18,223382,0.004889976
18,222565,0.009755981
18,222996,0.004889976
18,221606,0.004889976
18,222619,0.004889976
18,221020,0.043146843
18,222918,0.004889976
18,223330,0.004889976
18,222839,0.009767966
18,222553,0.004889976
18,221131,0.014621986
18,221664,0.004889976
18,220664,0.004889976
18,222474,0.004889976
18,222477,0.004889976
18,223016,0.004889976
18,222808,0.004889976
18,222841,0.004889976
18,223254,0.004889976
18,223156,0.004889976
18,222259,0.004889976
18,221257,0.004889976
18,223023,0.019416079
18,221694,0.009755981
18,221972,0.004889976
18,222320,0.009755981
18,221661,0.004889976
18,222779,0.004889976
18,222417,0.019416079
18,223289,0.009755981
18,222601,0.009755981
19,44812,0.642105263
19,68586,0.542105263
19,31126,0.521052632
19,62347,0.526315789
20,134220,0.007142788
20,69500,0.003577812
20,33091,0.008920463
20,54082,0.007142788
20,12215,0.003577812
20,68485,0.003579416
20,103690,0.005361904
20,69508,0.014234236
20,108831,0.003577812
20,98586,0.007142788
20,109856,0.008920463
20,44735,0.010709369
20,75725,0.003577812
20,116095,0.012490253
20,59207,0.014234236
20,116090,0.007142788
20,114994,0.003577812
20,83074,0.007142788
20,141540,0.003577812
20,5914,0.021291991
20,43695,0.021274343
20,127944,0.01069493
20,19460,0.005361904
20,118117,0.007142788
20,195,0.007142788
20,51981,0.003577812
20,5227,0.003579416
20,70542,0.003577812
20,62251,0.054151706
20,133143,0.003577812
20,5740,0.003577812
20,5687,0.033551211
20,130045,0.003577812
20,133144,0.005361904
20,7140,0.023074479
20,6624,0.059179895
20,41578,0.005361904
20,116077,0.014253489
20,42658,0.003577812
20,37303,0.008920463
20,5653,0.007142788
20,99625,0.012466187
20,6151,0.005361904
20,127930,0.005365113
20,86220,0.003579416
20,57099,0.005361904
20,193,0.012466187
20,95519,0.007142788
20,123445,0.01069493
20,4626,0.003577812
20,51980,0.007142788
20,122389,0.005361904
20,5930,0.003577812
20,38,0.026607368
20,5344,0.016039186
20,45706,0.031738239
20,71538,0.003579416
20,29964,0.048921362
20,5711,0.005361904
20,124486,0.019519129
20,5691,0.012482231
20,66442,0.008920463
20,23795,0.005361904
20,4804,0.001899609
20,110916,0.008920463
20,126924,0.007142788
20,6167,0.003579416
20,105787,0.017760707
20,7284,0.012466187
20,6265,0.010702952
20,48843,0.014234236
20,122397,0.012466187
20,108838,0.003577812
20,88336,0.005361904
20,121364,0.003577812
20,78940,0.003577812
20,72556,0.003577812
20,104716,0.007149206
20,6133,0.007147602
20,6028,0.003577812
20,82025,0.003577812
20,127942,0.003577812
20,37,0.047259204
20,55088,0.003577812
20,29960,0.012466187
20,134211,0.007142788
20,5694,0.01069493
20,88333,0.106535363
20,95513,0.003577812
20,40496,0.012466187
20,39434,0.007147602
20,34120,0.007142788
20,103688,0.003577812
20,5766,0.012488649
20,125572,0.003577812
20,6277,0.012466187
20,113936,0.003577812
20,85147,0.003577812
20,21594,0.005361904
20,4910,0.005361904
20,83078,0.03364587
20,104713,0.003577812
20,111939,0.007142788
20,109853,0.007142788
20,53074,0.008920463
20,39437,0.005361904
20,5773,0.005361904
20,26919,0.01069493
20,53070,0.005365113
20,7114,0.007147602
20,76745,0.019519129
20,125574,0.005361904
20,5597,0.003577812
20,5961,0.005361904
20,14264,0.003577812
20,73590,0.003577812
20,45713,0.01069493
20,310,0.021105881
20,6249,0.003577812
20,41576,0.003577812
20,88350,0.007142788
20,29966,0.003577812
20,26910,0.003577812
20,20527,0.003577812
20,66433,0.005361904
20,517,0.003579416
20,6036,0.003577812
20,31031,0.005361904
20,120322,0.003577812
20,51962,0.008920463
20,134227,0.036926868
20,55093,0.008920463
20,134222,0.008920463
20,97,0.024652407
20,5794,0.003577812
20,117100,0.033615387
20,5922,0.017760707
20,34115,0.003579416
20,93500,0.017760707
20,125568,0.005361904
20,114976,0.005361904
20,51987,0.007142788
20,5815,0.003577812
20,6044,0.003577812
20,108833,0.023026347
20,36208,0.003577812
20,69510,0.003579416
20,5886,0.005366718
20,7434,0.017760707
20,67520,0.028263109
20,93502,0.031738239
20,140364,0.003577812
20,51967,0.003577812
20,44734,0.017787982
20,4784,0.003658834
20,72549,0.003577812
20,5895,0.021333706
20,127929,0.008920463
20,6291,0.09881499
20,110904,0.126243811
20,89393,0.008920463
20,4858,0.007142788
20,120300,0.01069493
20,130048,0.017807235
20,91435,0.007142788
20,99626,0.003577812
20,123452,0.030002278
20,51989,0.101751042
20,114989,0.01069493
20,96553,0.003577812
20,68497,0.003577812
20,130051,0.010707765
20,100593,0.016021537
20,23798,0.003577812
20,119200,0.003577812
20,47,0.010702952
20,87289,0.01069493
20,25870,0.003577812
20,116078,0.003577812
20,114986,0.008926881
20,104712,0.005361904
20,5923,0.026543192
20,5938,0.016023142
20,69507,0.007142788
20,86219,0.003579416
20,32118,0.007147602
20,132126,0.003577812
20,6140,0.007149206
20,76762,0.005361904
20,68500,0.003577812
20,109865,0.01069493
20,107786,0.003577812
20,51966,0.003577812
21,189080,0.007751879
21,182004,0.011627819
21,184969,0.015443315
21,187051,0.015443315
21,173397,0.015443315
21,192807,0.010431541
21,192522,0.011620264
21,186510,0.019266367
21,198108,0.019266367
21,187119,0.015443315
21,198680,0.007751879
21,199369,0.045755733
21,175374,0.007751879
21,194335,0.015473537
21,188725,0.226784028
21,187649,0.030644857
21,185378,0.412028257
21,191017,0.007751879
21,188716,0.049609006
21,176123,0.007759435
21,199368,0.015443315
21,189841,0.015465982
21,194336,0.111465377
21,189295,0.011605153
21,194758,0.009576518
21,196852,0.07494239
21,189769,0.023142307
21,189511,0.137859041
21,189935,0.038154962
21,196853,0.034558574
21,190428,0.011605153
21,195573,0.089879491
21,187650,0.382962487
21,189779,0.086403989
21,180719,0.019266367
21,188518,0.241524687
21,202289,0.011605153
21,191956,0.229655094
21,189777,0.045937063
21,191471,0.026942692
21,189765,0.026867138
21,185377,0.41801972
21,194837,0.015443315
21,194334,0.019266367
21,188721,0.090113709
21,201145,0.011605153
21,180703,0.011605153
21,187869,0.023074308
21,176168,0.0193117
21,190609,0.139784418
21,192865,0.22389785
21,184883,0.030644857
21,193049,0.021140116
21,191718,0.007751879
21,177622,0.011605153
21,186301,0.007751879
21,188717,0.007751879
21,179722,0.007759435
21,179193,0.007759435
21,186508,0.026950247
21,180998,0.007751879
21,189566,0.220996562
21,196849,0.015465982
21,190852,0.011605153
21,180778,0.007751879
21,189773,0.096248725
21,185375,0.177205243
21,177727,0.015443315
21,179240,0.045604624
21,177806,0.007751879
21,186511,0.320622568
21,191949,0.01932681
21,186513,0.218080163
21,189270,0.026950247
21,189292,0.052993842
21,191950,0.007751879
21,185454,0.019266367
21,198111,0.023074308
21,190362,0.007759435
21,198109,0.011627819
21,189770,0.007751879
21,190854,0.053258283
21,190427,0.007751879
21,187652,0.23251105
21,200697,0.007751879
21,184266,0.015443315
23,104872,0.065777137
23,20690,0.10497656
23,113142,0.496934728
23,19624,0.524594302
23,109009,0.098232961
23,23967,0.484673639
23,126754,0.149909845
23,129877,0.284132708
23,105943,0.481355932
23,60351,0.074215651
23,111068,0.252001442
23,878,0.089614136
23,109005,0.104543815
23,50057,0.065777137
23,132985,0.497764154
23,112109,0.367940858
23,2448,0.163541291
23,85317,0.486152182
23,534,0.081824739
23,82173,0.112080779
23,45871,0.081824739
23,139161,0.090010819
23,1314,0.549278759
23,67651,0.089253516
23,20692,0.210385864
23,88499,0.256112514
23,104870,0.259646592
23,37464,0.066245943
23,115182,0.073674721
23,76914,0.126938334
23,90568,0.112441399
23,59390,0.065777137
23,21768,0.371943743
23,12398,0.230977281
23,1607,0.191886044
23,3526,0.074720519
23,84325,0.374720519
23,3820,0.11316264
23,573,0.058204111
23,46902,0.081824739
23,59392,0.089253516
23,122561,0.104543815
23,123605,0.169780022
23,72706,0.275117202
23,65581,0.089253516
23,2451,0.216480346
23,988,0.473855031
23,18567,0.23541291
24,174094,0.002209943
24,177131,0.004414995
24,180099,0.001105583
24,180055,0.001105583
24,177862,0.001105583
24,172977,0.001105583
24,174567,0.002209943
24,175525,0.003314304
24,176679,0.001105583
24,175728,0.001105583
24,174259,0.001105583
24,180573,0.003313081
24,172615,0.001105583
24,180397,0.003313081
24,180951,0.001105583
24,174533,0.001105583
24,174241,0.001105583
24,183052,0.002209943
24,175787,0.001105583
24,172610,0.002209943
24,182834,0.003314304
24,175496,0.002210555
24,172967,0.002209943
24,180210,0.002209943
24,182378,0.001105583
24,172939,0.001105583
24,174083,0.001105583
24,175239,0.001105583
24,174196,0.001105583
24,180416,0.001105583
24,180424,0.002209943
24,181273,0.002209943
24,180135,0.002209943
24,176093,0.002209943
24,179287,0.003313081
24,178552,0.004418052
24,175947,0.001105583
24,182390,0.001105583
