"","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7","PCconnall","net_id"
"27",-0.494019172637249,-0.86409634837472,0.829390941596452,-0.306459499036087,-0.936262929500202,0.0108012991326722,0.264244497097555,0.995347900087059,"27"
"28",4.26914424715317,-3.27960129286859,0.293440075146522,0.626220543498324,0.917011523386538,-0.198873329379602,-0.358198925225104,5.38343544989502,"28"
"29",1.32794320975147,-1.54150267517888,-0.617772897062376,0.753698092680866,-0.658246394653754,-0.611788144413072,-0.193375392873965,2.03461634366498,"29"
"30",-2.00249240292031,-1.6637293025889,-0.308499976156223,-0.221906215080416,0.0961799203035774,0.208507282830559,0.18090677514677,2.60345367080854,"30"
"31",2.0750113536581,-1.08392316940584,0.0415581487895873,-1.02257622992182,-0.705601004827403,0.3372017924196,-0.314855160641242,2.34105992127173,"31"
"32",1.54834660319164,-0.369991550564382,0.114391395506598,0.608184372654677,-0.433642349939217,1.06068249841728,-0.461441944569752,1.59193936791077,"32"
"33",3.190323065942,-3.34524669287035,-0.677777618466684,1.12700967440189,0.663502980304101,-1.06828070061337,0.103219068485113,4.62264390811596,"33"
"34",5.65804627189442,-5.04658127315579,-0.0498220403518611,1.42421997735158,2.15605949350463,0.00100453969567615,0.0636341134727713,7.58165352422973,"34"
"35",1.30416554485185,-1.28119340591605,0.397389882711766,0.305966584860624,-0.527998789358872,-0.308505881507892,0.382343201673923,1.82819701119477,"35"
"36",5.47695510381149,-0.636348014400791,-5.72795367959215,-10.725662538212,0.117860939178811,-0.133808096476046,-0.158593598307747,5.51379869097509,"36"
"37",0.443371363588337,-1.0170270140916,-0.234121604382397,0.329142725257391,-1.17489997708227,-0.120634888209034,0.0915035941358126,1.10946929360043,"37"
"38",-1.66830886843849,-0.584869189905642,0.923967328093485,-0.678439962424991,0.623026541743945,-0.0794924626163955,-0.194796382652427,1.76785928450524,"38"
"39",-1.02811526109162,0.0371373169039166,-0.905066121016382,0.35418760827325,0.160384170590342,-0.00583387393460932,0.264396385636716,1.02878577478322,"39"
"40",1.37420896118984,0.515794466855648,-2.09628332419729,-1.98146349795196,-0.476409043781099,0.0528701716246539,0.267845785772186,1.46781953967555,"40"
"41",-0.0646553193038068,-0.737639846435551,-0.465072302061723,0.402509893885675,-1.10128880608911,0.0140639321497873,0.022278464838496,0.740467996177918,"41"
"42",-1.51491992641497,-0.653441163909699,0.457493488700852,-0.421237702163219,0.279336508589452,-0.060467036725058,-0.091520040231102,1.64983870064343,"42"
"43",1.40713575961304,-2.60175747228768,-1.03575527611318,0.876389317636668,-0.243431217405077,-1.20122521391245,0.447268949688923,2.95790009814167,"43"
"44",1.06683349891865,1.44226353968722,0.144933382111477,-0.250698676197336,-0.0805228867041295,0.116192726615398,0.227858085190605,1.79395034277042,"44"
"45",1.41782504173561,-0.693300125454326,1.0946054918083,0.0749723996785791,-0.827706646401312,0.108115082728076,-0.28718505113177,1.57825628873373,"45"
"46",0.319362138065302,-1.15402924961412,0.75731971173297,-0.0833621091764534,-1.34005844364285,-0.292409488683446,0.274800495211369,1.19740372648266,"46"
"47",2.9772650759716,-2.51897621237799,0.271230124834822,0.685271059868298,0.650522272908464,-0.835436700404882,0.399351407716976,3.89991647232686,"47"
"48",3.90100112515726,-2.88095780099398,0.808486309209158,0.595445674349372,0.62640504892125,-0.67382281486487,-0.439106444018359,4.84950797809286,"48"
"49",-0.434490201070425,-0.929258953144539,0.633464946992799,-0.206444156995143,-1.18724865079455,-0.14894974366358,0.160539482111366,1.02581866663924,"49"
"50",4.36348977567281,-3.22033000256479,1.14548351883183,0.615342822672724,0.95196058743367,0.284231493338363,-0.29940942749515,5.42315114558133,"50"
"51",-0.517551820259234,0.0298885697490984,0.0217012016701528,-0.0640566386307531,-0.33903601765515,-0.0941315068702927,0.120017265016224,0.518414132962531,"51"
"52",5.52776824975747,-4.21979018307244,1.21645056172078,1.07917119396156,1.57634671665027,5.6678975001167,-0.272338363216731,6.95434044408104,"52"
"53",1.16654677015422,-1.15923333313662,0.307814315658327,0.357046208149619,-1.05335759023769,0.142446160401181,-0.349447810081034,1.64458301329312,"53"
"54",-0.0190380404786976,0.606883367186623,-0.826037260529751,0.612182636016213,-0.378781093578418,-0.0852118784968275,-0.349618586747089,0.607181907135779,"54"
"56",0.989829662908349,-1.29742186577383,-0.677553076125506,0.737999095816447,-0.767720857367608,0.0118066716467682,0.041679163556979,1.63189039440806,"56"
"57",1.53253288755928,-1.78834594202942,0.484729520842568,0.301484322167753,-0.537282634140853,-0.375427345565657,0.290032933918807,2.35517266029986,"57"
"58",2.2239755400789,0.63447930432239,0.545625936484563,0.559592497780131,0.682996006327468,0.399192464052553,0.300109484229564,2.31271078833534,"58"
"59",4.12593486987482,-4.02638272780461,-0.323600670305944,1.22451697128659,1.19532443027644,0.0764839294508297,0.149123134262468,5.76498884831638,"59"
"60",1.64693898573754,-1.01765169123513,0.185882777646409,0.481735141631574,-0.700221108582922,-0.321751668439962,-0.437769682256596,1.93598114335236,"60"
"61",-1.14853097760643,-0.389274092324616,0.569707926198982,-0.39213094413126,0.115462240216122,-0.0878568784106602,-0.134760133258796,1.21270677637949,"61"
"62",-0.660798691638186,-0.705636384333125,0.453948539726335,-0.179830596952932,-0.937904887735504,-0.118388039818141,0.43705378901402,0.966735546964869,"62"
"63",0.409441843656962,-1.62629358540008,-0.535249098052105,0.49888068722047,-1.04385725047472,-0.313971995016342,0.42221151797,1.67704306720211,"63"
"64",1.56250924455195,-2.16804395539542,-0.332163787094994,0.67010317202568,-0.33855030584877,-0.174363347897591,0.399017270605814,2.6724239431342,"64"
"65",1.27723729856572,2.03413025200694,-0.670900930939696,-0.191478734490721,0.242791858282647,0.09504990313602,0.280142327980914,2.40187863951892,"65"
"66",-2.75266732459106,-1.22547109197997,-0.765794512102055,-0.218744538977119,1.17193348284438,0.12411629559243,0.171297848438662,3.01313073017914,"66"
"67",1.31192046716728,0.0127781899066234,-0.738332561904463,-1.33639933851833,-0.586369522692693,0.422288774835493,0.189411856973516,1.31198269588806,"67"
"68",1.11566264641227,-1.44057399693128,-0.172898560988235,0.557846263716711,-0.787025985321333,0.443556618975724,0.0748308722298735,1.82207480121816,"68"
"69",1.38496280065737,2.5926900529963,-0.0981315374098223,0.0773114515671419,0.457761871704835,0.00236378536937243,0.236586632032465,2.93941553205916,"69"
"70",0.0631785102901919,0.138086341622568,0.554763072737013,-0.00820521507677832,-0.827561961514128,-0.160936181247134,-0.0489491050242282,0.151853093169657,"70"
"71",0.994741403172732,0.900739981044966,0.35678441425454,0.362745644165003,-0.0762178855284194,0.439073074463326,0.187334697094935,1.34195490708106,"71"
"72",0.0266223426030959,1.06976856361976,-0.361192898373006,0.227488256971541,0.110014922194148,-0.067151981880961,0.128602071415765,1.07009977517742,"72"
"73",-0.095878388641361,-0.648280360384441,0.3553161919934,0.0205689297341794,-1.19676619775501,-0.0987088630737841,0.209174277153739,0.655332046422761,"73"
"74",0.29176083385156,-0.0400773324128993,-0.129748756761684,0.366665300944388,-0.891569917629069,0.027415791527559,-0.228917967017389,0.294500554741569,"74"
"75",1.3633858381923,0.356422756964975,0.112700438309572,0.512943664690465,-0.135034118127654,-0.224878522120589,0.16054670335855,1.40920478478674,"75"
"77",1.29681492020239,2.93724300041739,-0.287905640340477,0.637693106802375,0.598819570121311,-0.0489071805066239,0.218657331392927,3.2107826741716,"77"
"78",1.13282547051956,2.00204930476285,1.36094344130701,-0.373162419591391,0.0626100037537514,-0.130105426207382,0.273113279238008,2.30032496951176,"78"
"79",0.100647934805785,-1.65018602578706,1.04337141362588,-0.295652453578436,-1.31445060236965,-0.350514897565216,0.704165174353322,1.65325252955608,"79"
"80",0.364861701688788,1.02364837222076,-0.316068576615705,0.493441389012798,-0.158947606632821,0.0570693259246486,0.346171873365472,1.08672906067218,"80"
"81",-0.293862044075463,0.137638139982041,-0.632711954406638,0.384074631620119,-0.560038171962489,-0.124076036814042,-0.520115380066747,0.324498318217407,"81"
"83",-0.804848864462701,-1.09239728966874,0.00381976620382786,-0.015215211615253,-0.552311337639485,0.283618938024736,0.285783364905505,1.35687638829132,"83"
"85",-0.0828549857670976,0.911976634613682,0.562496487765938,-0.0393550882474101,0.108826046383637,-0.113556653360852,0.176405039786098,0.915732674282055,"85"
"86",0.136852427051322,-0.120370051326904,0.397169206906166,0.0549268028719648,-0.882185312254268,0.0173902493936147,0.0133865746626378,0.182256786008858,"86"
"87",-0.0324325196741866,-1.07121945747585,-0.741020036612217,0.520563246878058,-1.17553964450025,-0.0675351607471689,-0.034717429202146,1.07171031272787,"87"
"88",0.334991881717016,-1.56419164514752,0.451488150832048,0.0361908176566789,-1.21591235614339,-0.339179318837376,0.509342394894631,1.59966092143479,"88"
"90",3.85909587887629,0.640373677180251,-1.63695551793992,-6.36680908166725,0.0970433784392184,0.588177729581277,0.0323222440197768,3.91186649168722,"90"
"91",-1.13399962953245,-0.418843871718449,1.17443436747494,-0.639179331712292,0.191646023157824,-0.0963027546322131,-0.204292054396385,1.20887772278914,"91"
"92",0.760901628180615,0.955441281409708,0.154525922479345,0.379762003793503,-0.434082359682833,-0.0660454043065243,0.118271408920523,1.22140874812232,"92"
"93",1.32406140767591,2.55797603131818,-0.152486725212336,0.166717380701185,0.441375324667436,-0.000901076768349496,0.234930707862983,2.88034372742127,"93"
"94",-2.59223636915912,-1.44591629716947,1.10988213864244,-1.03946413736279,0.934871946575381,0.023624899424288,0.313332898159904,2.96822562013259,"94"
"95",2.03250088595545,1.73741333068005,4.41330813545172,-1.22016268035057,0.042418767254264,0.270786923141798,0.158621025672529,2.67388573671996,"95"
"96",-0.622484615443725,-0.221996426411714,-0.554717041934675,0.250316830420439,-0.439462798761655,-0.00691378120599598,-0.0455401232342364,0.66088539838893,"96"
"97",-1.02102701394802,-0.576879194767963,-0.910632594402387,0.35038072516013,-0.257126752952309,0.0726768943222473,-0.148623744907933,1.17272578575204,"97"
"98",0.693618678019589,0.198414197023911,-0.674266767628146,0.731684308380394,-0.626167709418994,0.257839614576815,-0.135126741018016,0.721439577565777,"98"
"99",1.10946323253867,-0.644844243365362,0.739602037757449,0.190812698620213,-0.879208799274354,0.677262814257558,-0.369910941067886,1.28325085722029,"99"
"100",2.74250310976532,1.17541835401098,-1.97123296848823,-3.68794476704348,0.310090372817901,0.613158834355872,0.320595297927075,2.98377807720654,"100"
"102",0.0253309540668318,-0.845934438697829,-0.474714142309891,0.437089916628205,-1.21114688093055,0.155146677000857,-0.231759734399121,0.846313613153509,"102"
"103",-0.502504767068821,-0.465069291911025,-0.269813289184679,0.202688072065476,-0.702988792928044,-0.0262211801193484,-0.263580965049808,0.68469006653048,"103"
"104",-0.73457057352568,-0.731885010825619,1.23984868068363,-0.560359705881899,-0.583346957985737,-0.00945486465632039,0.517416349263518,1.03694242683047,"104"
"105",1.08340403070445,2.21213135200299,-0.0394565051355878,0.584599553887891,0.309576428098486,-0.0248559462142614,0.258580660013027,2.46318684071291,"105"
"106",-3.26110328940468,-2.3780938911698,-0.755386060080079,-0.385081274190265,0.735972841504848,0.267868412436292,0.65726662226292,4.03610272656496,"106"
"108",-2.10859358100293,-0.832542619241004,1.86035020491035,-1.23764510340815,1.18012713868779,-0.0018600373970688,0.0483851165368366,2.26700112542968,"108"
"109",0.13253957566315,-0.135525830562631,-0.638676387336728,0.391589620378752,-0.840321314561401,0.120492324831298,0.184700290980208,0.189562627821675,"109"
"110",-0.584090251350586,-1.53518271072279,-0.404386365259305,0.208020602656467,-1.2058864481825,0.00451251420085813,0.645153083607375,1.64254296048078,"110"
"111",0.21317351747649,0.0865566872904365,0.783389186006199,-0.0676917368402604,-0.728106813612461,0.0142950397098939,-0.280169207378011,0.230076093212646,"111"
"112",1.89078192548031,3.0432463941896,3.70330554881267,-0.973822159243754,0.322324430053812,-0.325816067674428,0.274961871108303,3.5827928917914,"112"
"113",-0.231272427553859,0.702328354099966,-0.939790576429552,0.607279747689063,0.0820062481324087,0.0746160572219484,0.204725763618151,0.739426840680957,"113"
"114",-0.657101201454839,-1.02849040903536,0.0881959071720708,-0.044904723410728,-0.963385962683035,-0.0173839959564884,0.0921800734099988,1.22048126181073,"114"
"115",-0.803192545285926,-0.984837766936934,-0.937628984673787,0.304562174766224,-0.899288521964772,0.0297053589223985,0.19278180150565,1.27083582416778,"115"
"117",0.492145035451261,0.0399602728726383,-0.447564932599161,0.574448475954636,-0.796093813188847,0.236038590596741,-0.268088240327938,0.493764680113289,"117"
"118",1.21176925360888,1.28692789090766,1.92880853742325,-0.293961240001234,-0.276092847924046,0.0660025142443482,-0.020833416366303,1.76764479474465,"118"
"119",1.02021974265537,-0.716713637586269,2.27129764464,-0.557304120998186,-0.810731049898997,0.723945461991881,-0.398927140907248,1.24680662558632,"119"
"120",0.443408989288393,-0.575254645065204,0.397794143159588,0.147087502243782,-1.27939801595106,-0.0951012242477224,-0.234032749136588,0.726312218299298,"120"
"122",0.756553078530245,0.611253173784265,0.159750179119471,0.299904586432016,-0.538956617558018,0.20502115794675,-0.269129393265943,0.972626857070546,"122"
"123",0.253011911227038,-0.380611447722816,-0.697514421037338,-0.182885604639953,-1.03489538599892,0.0597535584101496,0.0488535378919714,0.457034026479886,"123"
"125",0.14202251712332,0.966855960483258,-0.178919422270402,0.36638362736887,-0.182817810504984,-0.125467573600319,-0.247145417133722,0.977231213015654,"125"
"126",1.79446939149919,0.363417562344362,-1.20263751969592,-0.89989407620125,-0.61969423748383,-0.0873660386120754,-0.63998914049801,1.83089942969236,"126"
"127",0.43446798619762,0.938171698698846,-0.650007552961111,0.118284741844963,-0.291175737435552,0.0353578796695741,0.400150599113856,1.03389001700862,"127"
"129",1.13907614312119,1.42070597701278,1.49080457692559,-0.521216632329675,-0.342235241194224,-0.0864796778974509,-0.103449596656909,1.82096126618544,"129"
"130",-0.263231952145826,-0.528168274345026,-0.68622093893967,0.131570555580818,-0.985102319712556,0.0309681150083496,0.247249244086168,0.590129466011574,"130"
"132",0.00373751781340631,-1.70423383346974,-0.644200076290422,0.496378919600262,-0.957795437626227,0.788657766620049,0.504956804290657,1.70423793179895,"132"
"133",1.79615031227147,1.20918797519345,-1.75394918650847,-2.11213582816226,-0.0241207532738854,0.213680542655317,0.259051180531452,2.165246291678,"133"
"134",0.414596587239514,0.0297950624649619,1.66274083506555,-0.418774656032399,-0.716740583545822,0.00448086287965452,-0.300502061933217,0.415665822383731,"134"
"135",-0.189333283447353,-0.0922767844706746,-0.408882555766853,0.0888147433213276,-0.708679259434846,0.00812767160487282,0.19141127453258,0.210623116426481,"135"
"136",1.8899177769005,2.19028176413,2.61767933557313,-0.866622849527307,0.21564002411571,0.153427432060301,0.102492729228162,2.89294372736923,"136"
"137",-0.34562389753566,0.838571692433475,0.146188860562507,0.0769940587353945,0.442896680531423,-0.108516220085028,-0.689239816979148,0.907005160899585,"137"
"139",1.57847620666658,-0.298721619052279,0.453807958500438,0.103917098826844,-0.674083399734655,0.288559508793253,-0.411476575480836,1.60649361676346,"139"
"140",0.666357758567959,-0.547737615466227,2.62222669995264,-0.794382329356385,-1.13072042299899,0.184459302139058,-0.299108760362769,0.862582841123299,"140"
"141",-1.40248398212268,-1.01069089960259,-0.701238687875118,0.135996075315866,-0.450520994382581,-0.074227941295747,0.0270196141753242,1.72871553896244,"141"
"142",-0.425722989381563,-0.512854085322687,0.486302871404898,-0.315560510692505,-0.891984249634959,-0.119345586955826,0.0637557231870286,0.666527851271156,"142"
"144",0.66725818991149,1.91148286851345,-1.09109268750399,0.64838066934008,0.190425132432758,-0.0224310001893108,0.236524168850435,2.0245987870747,"144"
"145",0.365351848991267,0.00106529740488699,1.35103393265048,-0.532234856056203,-0.719513067081005,0.079621930937675,-0.135497506559007,0.365353402091589,"145"
"146",0.321485945261641,0.260045005172485,0.0427323969409529,0.11146341423529,-0.982140644730028,-0.150066967368421,-0.32462304643134,0.413493189443222,"146"
"147",0.349084579814648,0.743605916975917,-0.979264029338483,0.790141986014352,-0.393293435765509,0.0605416940339246,-0.451419889688559,0.821468078275695,"147"
"148",0.522108214832169,0.613249655444944,0.511845606107757,0.124780898168418,-0.573319359379667,-0.00719495662100589,-0.397242239558472,0.80540184249763,"148"
"150",1.11277733022233,2.11768582404423,-0.2257390459687,0.0236418108986878,0.191898075878099,-0.033767087535758,0.268836066028865,2.39225137391843,"150"
"151",-0.446699305993621,-0.838296223283856,1.92117582818037,-0.820705202081382,-0.833751337746808,-0.0122589815546842,0.320305392726534,0.949884639283718,"151"
"152",-2.21467157863643,-0.825136610123455,1.33323136558729,-1.02551482448126,1.20094176348709,-0.00460044604872845,0.040423115436863,2.36339176324748,"152"
"153",0.0536517041417898,-1.03190855368701,-0.46010369272466,0.417920314891201,-1.18553568387101,0.00200163109623748,0.375404137976986,1.03330236065236,"153"
"154",0.142527575144758,0.721314767320799,-0.0922749077752025,0.323156473638936,-0.299424442832696,-0.0245487093765558,0.108956719257453,0.735261248286419,"154"
"156",-1.6686366565675,-1.31635821782386,0.218395578235162,-0.364907112377213,-0.117051901932986,0.0410835198187393,0.0894865851670542,2.12535814611871,"156"
"158",-1.67040584843356,-0.583139918944654,0.923759878677024,-0.678948333631783,0.621764074888809,-0.0826877692858162,-0.194837373890818,1.76926760653888,"158"
"160",-0.154353714154406,-1.51211955624043,-0.0423826062000047,0.166078859374984,-1.15887136006669,0.247852743695707,0.626396145777647,1.51997717793328,"160"
"161",0.861293764745204,1.25013271470845,-0.282026017879809,0.601869872115223,0.36447551705703,0.520559041121875,-0.209185161235418,1.5181102573836,"161"
"162",-0.918882060080076,-1.11461417563776,1.2132525440679,-0.609635921510421,-0.897684124526716,-0.158213778448623,0.277390270688879,1.44454456520719,"162"
"164",-1.47557151563126,-1.21860759436468,-0.907551978910604,0.207001679522502,-0.478614971079938,0.0196028914987236,0.231491469510887,1.91371778660951,"164"
"165",1.07558157911246,1.41892810038446,-0.255304814464859,0.18543594320197,0.179855507732579,0.408715633554541,0.293977929901213,1.78051472540575,"165"
"166",1.26401001935653,0.733716426108124,0.331437964272565,0.424046454453839,-0.0391539311062336,0.233300266714943,0.310696649811462,1.46152698332072,"166"
"168",0.563450846891338,0.0937339296768897,1.06842213577482,-0.108812500826496,-0.84386155083357,-0.0085526033798053,0.240809940910732,0.571194280814539,"168"
"169",0.138967332393851,0.218068131545534,-1.03943477537492,0.366763287033086,-0.667712119476272,0.0443962416758884,-0.223181880580481,0.258583892515415,"169"
"173",0.458032042580998,1.39925646890871,-0.5861510681962,0.64880286845558,-0.0275598879312171,-0.0114620435069847,0.291874283730557,1.47231518969743,"173"
"175",-1.21081908420976,-0.509906911942532,-0.0014846108336674,-0.120760995824135,0.114633450554145,0.00885245487133746,-0.195068567332639,1.31380664998063,"175"
"177",0.0955025108213651,-0.545566004810945,-0.54356530012662,0.496297511351644,-0.945392628421423,0.250799948231572,-0.106667984250969,0.55386189179123,"177"
"178",-2.21209193365773,-0.827263909936434,1.33348656394244,-1.02488944072272,1.20249481420349,-0.000669670922322896,0.040473541689156,2.36171892900847,"178"
"180",0.0244898316088718,0.922666983114651,-0.960175233305542,0.692016660596606,-0.0845472314699923,-0.0533588556200466,-0.41946843592511,0.922991935816409,"180"
"184",0.999859591494382,0.558400160761617,0.444899773625105,-0.0407133403072538,-0.739825968544823,0.0992204226819073,-0.440231008759636,1.14522047756836,"184"
"185",-0.992586931671195,-0.539092230338456,0.0301195119400246,-0.0746211577134809,-0.26381738002362,-0.0556390934301674,-0.199415924965803,1.12953497056786,"185"
"187",0.206803075878462,1.0059316575717,-0.924208203013477,0.28922108886048,-0.220357559074958,-0.0915735956819896,0.138306023636119,1.02696933347483,"187"
"188",-0.621823730668673,-1.08604072005655,-0.261019460626879,0.149217014034893,-1.17915302506578,-0.0242796372645642,0.646152051028226,1.25145882778606,"188"
"189",0.471553612625247,-0.480290270888541,-0.940970502142133,0.775941461886025,-0.741353336234155,0.386886848308996,0.230961433852281,0.673083615823554,"189"
"190",-0.445306526117351,0.244420876071935,0.828936542858386,-0.274788240559524,-0.083627797952887,-0.137078824579751,-0.157679128718208,0.507975852637185,"190"
"191",-0.901575054371362,-0.085860669754148,-0.233496789591909,0.0804337587003472,0.186735037166035,0.0265482419380444,-0.239121960285971,0.905654257029334,"191"
"192",1.61697724368098,2.93513420950657,0.59584303312569,-0.198851596006528,0.552493996506809,-0.0845999678897942,0.235840711949894,3.35106374669267,"192"
"194",-0.0182223137285967,-0.571364746859142,0.0270563421166203,0.197683573603579,-1.14010605249022,0.00792605986432481,0.0859362311959225,0.571655251590533,"194"
"195",0.42701869272996,1.71607235096095,0.328236542468279,0.143303732703672,0.323646205197346,-0.124811826845585,0.10846477755878,1.76840303032805,"195"
"196",1.03276379417249,1.96439562306934,-0.525777875506026,0.412949828129748,0.290351443478336,0.164863461540722,0.249152647975843,2.21933576064721,"196"
"198",-2.29948496811687,-0.835266423694896,0.808216185127461,-0.808229363085233,1.23455854331115,0.0250614306880646,0.0328767895575072,2.44648750602726,"198"
"199",0.333665454192735,-0.245181188758171,0.0308232640333713,0.296623165030909,-1.04772720483858,-0.00346533853853885,0.0480407459694955,0.414060926244573,"199"
"200",-1.20735606786058,-1.40471809103196,-0.949721140575988,0.29444018534255,-0.970879037666233,-0.0399942910592725,0.508915121032811,1.85228010567307,"200"
"201",-0.252654477165234,-0.560323632022559,0.37463777009313,-0.0259225813187619,-1.01675875952303,-0.0743583513050861,-0.115762532537498,0.614651818051968,"201"
"202",-0.78783902016087,-0.916249362591441,1.10924803606992,-0.600459838633988,-0.607945749403032,0.0126509441662846,0.293990012440961,1.20838868586944,"202"
"204",-0.738217605002379,-0.761460010223204,0.0548443144675323,-0.100756412223597,-0.817851863645817,-0.0796880086816172,0.0873123386528332,1.06055955962151,"204"
"205",-0.211843016425397,0.109007092144968,0.562600760518242,-0.087305914673053,-0.353893078638248,-0.0635395922146071,-0.452935679923058,0.238243593294999,"205"
"207",0.555385384190294,0.220203905176342,-1.16590425520204,-0.255306295249547,-0.818284668018111,0.0249147642165347,0.0170395271296835,0.59744680501875,"207"
"209",-0.586124697217271,-0.263892121045849,0.729049556160672,-0.413446814589841,-0.3563403679545,-0.138243535447872,-0.451252017902806,0.642791733174995,"209"
"210",-2.07994271017148,-0.812944478546862,-0.824984668576883,0.00570635897813249,0.673241864071806,0.0548792466747411,0.135923622645791,2.23316824328023,"210"
"211",0.833035384396198,1.99628334568369,0.620649121221029,0.0740265532803449,0.251707740331526,-0.0978966147489766,0.186706822982246,2.16312162115545,"211"
"212",-0.0916728936744871,-0.15184295880909,-0.598827305356246,0.47386155170111,-1.06980309242967,-0.153485142411124,-0.525074599483924,0.17737024433245,"212"
"213",-0.392205554498336,0.338841012436264,1.09180305437868,-0.461409104499451,-0.0488692762109834,-0.173874585625922,-0.101289250044346,0.518303413733866,"213"
"214",-0.536713858890013,-0.977230075752574,-0.0359547501451447,0.0764896522203793,-0.960793128949064,0.0578227707003109,-0.0858670733694861,1.11491721095335,"214"
"215",-0.213461280197537,0.179993046563955,-0.288467900310223,0.305361777411953,-0.35951665089259,-0.0184736231868601,-0.603790744271987,0.279218937314333,"215"
"216",-0.450883965721167,0.539998939618152,-0.549553731606275,0.33589207470624,0.233621246448422,0.0190860055056004,-0.208429632936438,0.703487885704633,"216"
"220",0.642752517797008,1.89373928880642,0.493516903224592,0.103750952563095,0.25672545874892,-0.144233839082993,0.156844058520362,1.99984481725544,"220"
"221",0.204086344775485,0.908876681341152,-0.79490368909927,0.666886371312067,-0.202157742334573,0.00668490675276628,-0.185177608653972,0.931508485205327,"221"
"222",-0.528119510652241,0.017774737234499,0.253836982333617,-0.0357973678711677,-0.0829459546855176,-0.00154816576566,-0.309700798591184,0.528418545109194,"222"
"223",-1.43597132196912,-0.888660475948203,-0.905283643682637,0.197106624721449,-0.224444762780428,0.00448591864381059,-0.0607954695808803,1.68870692514428,"223"
"224",0.233949097769503,0.973116438865004,-0.981114546121756,0.760436812729528,-0.225639024958868,0.0359583072615619,0.385829230742293,1.00084353619158,"224"
"225",-0.498315719135486,-0.647858281317523,0.0627319237978664,0.047539480009297,-1.0154545471535,-0.0908573051564582,0.0500115901315047,0.817336472090418,"225"
"227",1.3786444148371,2.12127501634969,1.20041967387786,-0.226099996544205,0.147219516540544,0.00258171130760097,0.0244296012954952,2.52991464629756,"227"
